frame_id,player_id,joint_0_x_m,joint_0_y_m,joint_0_z_m,joint_1_x_m,joint_1_y_m,joint_1_z_m,joint_2_x_m,joint_2_y_m,joint_2_z_m,joint_3_x_m,joint_3_y_m,joint_3_z_m,joint_4_x_m,joint_4_y_m,joint_4_z_m,joint_5_x_m,joint_5_y_m,joint_5_z_m,joint_6_x_m,joint_6_y_m,joint_6_z_m,joint_7_x_m,joint_7_y_m,joint_7_z_m,joint_8_x_m,joint_8_y_m,joint_8_z_m,joint_9_x_m,joint_9_y_m,joint_9_z_m,joint_10_x_m,joint_10_y_m,joint_10_z_m,joint_11_x_m,joint_11_y_m,joint_11_z_m,joint_12_x_m,joint_12_y_m,joint_12_z_m,joint_13_x_m,joint_13_y_m,joint_13_z_m,joint_14_x_m,joint_14_y_m,joint_14_z_m,joint_15_x_m,joint_15_y_m,joint_15_z_m,joint_16_x_m,joint_16_y_m,joint_16_z_m
22,player_0,3.715804,9.125595,-0.11872649,3.834461,9.310669,0.011155091,3.7686255,9.586124,-0.19469377,4.013905,9.58354,0.052141868,3.335717,9.965208,-0.4755518,3.3838122,8.554371,-0.2448751,3.714663,9.134933,-0.36230826,3.9573467,9.050819,0.052182645,3.9855175,9.535744,-0.033942983,4.0153837,9.623157,-0.15374416,4.2254605,8.6910925,0.032144383,3.987691,9.2616825,0.7123177,3.4395037,9.8114195,-0.0947583,3.9642932,9.432924,0.063397795,3.8645592,9.998203,0.6243197,4.2118936,8.942912,0.14384402,3.5981374,9.163313,-0.063844025
22,player_1,3.292552,2.8491023,0.027112048,3.197841,3.0163536,-0.029630668,3.2274122,3.0341325,-0.03936644,3.3267539,3.0692525,0.035578333,2.995157,3.3751285,-0.23146412,2.8612638,2.5469935,-0.07537163,3.0524135,3.0753558,-0.2922599,3.4423726,2.9324827,-0.07245401,3.2300074,3.12687,-0.1281499,3.3038573,3.2255466,-0.19382057,3.6667461,2.5942314,0.100493796,3.4353411,3.0239387,0.46327576,3.025534,3.1591687,-0.104906775,3.334035,3.0611346,0.010735642,3.2122967,3.453208,0.39633092,3.5834875,2.8353076,0.34931865,3.1170588,2.7303252,-0.26931867
23,player_0,3.662832,9.199263,-0.15011491,3.7898836,9.389843,0.01369711,3.7338154,9.715554,-0.24372457,4.0028768,9.743616,0.067128256,3.230517,10.132493,-0.5621226,3.2712193,8.536721,-0.2673369,3.6639094,9.190656,-0.41566402,3.9336586,9.086417,0.045748472,3.9911382,9.6663475,-0.047864676,4.031746,9.750925,-0.1897494,4.2445073,8.703155,0.046279214,3.9722357,9.346163,0.8084496,3.3697562,9.9641695,-0.10186812,3.9260182,9.560762,0.060929976,3.8358152,10.181994,0.69079417,4.2073607,8.976195,0.14869641,3.5489295,9.274773,-0.06869641
23,player_1,3.307467,2.8676472,0.018496733,3.246527,3.0095897,-0.022937603,3.262694,3.049621,-0.034965776,3.3588104,3.0889301,0.03314773,3.0258932,3.379995,-0.22657087,2.889451,2.5669599,-0.071797855,3.123207,3.0836897,-0.27445716,3.4424424,2.9511755,-0.059380405,3.2586277,3.1702042,-0.12911025,3.3364127,3.240939,-0.16978306,3.6814995,2.633964,0.08214608,3.45482,3.0492628,0.4414554,3.0801485,3.183606,-0.077772565,3.3591182,3.0809345,-0.0035744794,3.2306843,3.4399424,0.38418677,3.5829792,2.8414433,0.31873247,3.1701026,2.7807698,-0.23873249
24,player_0,3.6266832,9.294156,-0.14468154,3.746644,9.446875,0.033681236,3.7051833,9.766624,-0.22612321,3.962524,9.829011,0.067280695,3.226386,10.1602545,-0.52492017,3.2439852,8.659891,-0.22434539,3.6485727,9.276567,-0.38681644,3.8918355,9.1542,0.058626022,3.9498286,9.736616,-0.053975426,3.9984367,9.787193,-0.18713573,4.1816845,8.818998,0.05907858,3.946274,9.4240465,0.77656126,3.366069,10.011536,-0.069635205,3.8736262,9.650077,0.06782143,3.7917626,10.2132,0.65117633,4.132773,9.075551,0.13653669,3.5479462,9.3875885,-0.056536697
24,player_1,3.38687,2.810447,0.0032182857,3.3399463,2.9281778,-0.025128178,3.3461947,2.988873,-0.03097286,3.4423566,3.0303004,0.01821886,3.11776,3.3044574,-0.2241903,2.9835927,2.520217,-0.07182379,3.23006,3.015421,-0.2631859,3.5054257,2.8907192,-0.049594834,3.3438094,3.1080122,-0.14036581,3.42591,3.1660109,-0.15339577,3.7519114,2.5888853,0.07798189,3.5290158,2.9707134,0.42025688,3.1814687,3.1136522,-0.05259502,3.4383743,3.0079038,-0.017523892,3.3162918,3.3612192,0.35958472,3.646753,2.7837882,0.29626969,3.2703342,2.735455,-0.2162697
25,player_0,3.4793575,9.312326,-0.18285438,3.6530294,9.442678,0.055797465,3.5937972,9.866657,-0.30713716,3.9457486,10.007832,0.11454615,2.9912007,10.402683,-0.68331045,2.9907274,8.481,-0.24455556,3.5718596,9.234721,-0.489443,3.8059602,9.075606,0.10187918,3.9374034,9.869116,-0.08980353,4.0161195,9.858304,-0.25950602,4.2212963,8.669844,0.059078515,3.9313955,9.4537525,0.9871194,3.215334,10.246994,-0.094610035,3.8135452,9.785053,0.07746266,3.7081687,10.44719,0.81273526,4.1076355,8.996439,0.13359016,3.4530363,9.443688,-0.053590164
25,player_1,3.475798,2.6662,-0.020592548,3.4342318,2.7772977,-0.04090379,3.430025,2.8660004,-0.03203257,3.5351026,2.9113302,-0.011201039,3.1882687,3.2074172,-0.2528301,3.049076,2.361978,-0.09529156,3.3218243,2.8902373,-0.29973948,3.5784369,2.7543645,-0.04913097,3.428113,2.9889452,-0.18477035,3.526598,3.048744,-0.16799614,3.8709984,2.4507217,0.057256926,3.6217406,2.8234227,0.43705744,3.2665367,2.999344,-0.0480183,3.5312636,2.876163,-0.04521849,3.3985338,3.2713897,0.36854592,3.7536771,2.6397913,0.30830964,3.3612416,2.5873387,-0.22830966
26,player_0,3.3859694,9.314321,-0.18684343,3.5729117,9.394845,0.04637504,3.500693,9.736987,-0.25999254,3.860638,9.923545,0.087736525,2.990675,10.275609,-0.6198367,2.9145827,8.552311,-0.17793,3.4942937,9.180231,-0.47243175,3.717254,9.071865,0.05570232,3.8403587,9.819852,-0.100988336,3.9199882,9.718105,-0.20950428,4.0758433,8.630459,0.04496678,3.814406,9.421767,0.9111789,3.1942859,10.143847,-0.08193015,3.7249448,9.69858,0.03962808,3.6163678,10.303771,0.70940864,4.0064383,8.97268,0.14365087,3.4096346,9.445395,-0.06365087
26,player_1,3.5971498,2.53771,-0.009729717,3.5730736,2.6133027,-0.02776236,3.5671291,2.6983712,-0.015256632,3.6283858,2.7221532,-0.0147171505,3.3884797,2.9466686,-0.17674032,3.2971473,2.3194177,-0.06843993,3.4868217,2.7045593,-0.21779147,3.6576009,2.611479,-0.018152941,3.5585523,2.779867,-0.13393655,3.6366117,2.8314865,-0.11498745,3.8883162,2.4086306,0.03714511,3.6963885,2.6551256,0.32335123,3.4529254,2.7918923,-0.028112557,3.636863,2.6976488,-0.028480265,3.5317173,2.9974427,0.27991533,3.8024426,2.5247595,0.23400213,3.5137255,2.4797626,-0.15400213
27,player_0,3.3913531,9.322689,-0.17896251,3.5731122,9.396915,0.050512716,3.5055292,9.740556,-0.2525723,3.8643289,9.928742,0.09565391,3.0011272,10.266611,-0.61377615,2.9204628,8.566658,-0.17730607,3.4976156,9.190754,-0.46239293,3.7130234,9.0770235,0.060856793,3.8427486,9.818399,-0.09134725,3.9213424,9.720844,-0.20029666,4.072826,8.646476,0.050423954,3.8223538,9.432672,0.90411854,3.2046907,10.140187,-0.07475641,3.719799,9.698721,0.039050773,3.6187644,10.299564,0.7061805,4.005391,8.974935,0.14101924,3.409706,9.4536085,-0.06101924
27,player_1,3.600493,2.5665095,-0.009470224,3.5761862,2.6424158,-0.028352588,3.5692725,2.7282374,-0.014722917,3.6310897,2.7521265,-0.014091287,3.3916018,2.976766,-0.1781736,3.2993796,2.3476903,-0.06837809,3.4883597,2.7344303,-0.21827167,3.6605568,2.6402006,-0.01849565,3.561337,2.808525,-0.13368306,3.6400054,2.8612926,-0.11544808,3.890998,2.4375327,0.037308805,3.698736,2.6832304,0.32378232,3.4553096,2.8217177,-0.028066397,3.6383996,2.726597,-0.027811296,3.533819,3.0266771,0.27996266,3.8045933,2.5537524,0.23369831,3.51624,2.5092444,-0.1536983
28,player_0,3.3208463,9.341164,-0.16265988,3.4613907,9.387792,0.06770712,3.4540265,9.767512,-0.2614129,3.8075118,9.963463,0.09674831,2.8952684,10.337565,-0.6208009,2.8412573,8.545823,-0.13603699,3.4836307,9.202972,-0.46270642,3.6709678,9.059585,0.112536296,3.7773478,9.868756,-0.13229105,3.9085522,9.7517185,-0.21451792,4.047742,8.629082,0.05078447,3.811632,9.453161,0.95257616,3.1199586,10.209653,-0.027410738,3.6583133,9.747998,0.08989136,3.550997,10.397298,0.71211475,3.960755,9.017823,0.13173391,3.3371077,9.469809,-0.051733904
28,player_1,3.6857486,2.4642143,0.009579526,3.6751359,2.5068183,-0.0026587844,3.6684642,2.5653644,0.006263472,3.6932175,2.5816917,0.0006735753,3.5543406,2.7260077,-0.09492579,3.5053375,2.3283484,-0.030281704,3.6219165,2.5678363,-0.123162106,3.7131906,2.512438,0.0066175256,3.6602185,2.6107554,-0.07454538,3.7082837,2.6511433,-0.061008763,3.8666186,2.3973694,0.030080024,3.7449794,2.5394335,0.21547157,3.6005006,2.6276941,-0.005373068,3.7095778,2.5697196,-0.008717008,3.6351035,2.7539165,0.18879692,3.8120246,2.456946,0.15952592,3.6296058,2.426481,-0.07952592
29,player_0,3.3644853,9.384154,-0.13368565,3.4773223,9.440456,0.06369505,3.4648697,9.706584,-0.16349834,3.7206116,9.853688,0.07000825,3.0531516,10.174503,-0.4366407,3.0233831,8.8251705,-0.08035049,3.4972413,9.305681,-0.35260347,3.632483,9.18432,0.09583192,3.6922367,9.806731,-0.107777104,3.7993095,9.704409,-0.15909213,3.9222455,8.855284,0.02464825,3.7270482,9.47795,0.72989106,3.2222514,10.054014,-0.008910038,3.6510262,9.704301,0.06782245,3.5458438,10.193943,0.52955115,3.8425326,9.174417,0.11594272,3.3925898,9.506499,-0.03594272
29,player_1,3.7307158,2.5275083,0.016820349,3.7249875,2.5637496,0.0057068244,3.7151647,2.6269693,0.014168559,3.7311041,2.6423907,0.0037956145,3.6050344,2.7812428,-0.08527738,3.567768,2.4017336,-0.026097737,3.677467,2.6261506,-0.111661054,3.7485158,2.5708768,0.017663158,3.7036147,2.6622977,-0.067641415,3.7533693,2.7044115,-0.057658546,3.9005806,2.4727802,0.023660317,3.7853827,2.6015315,0.20649299,3.655901,2.6898751,0.001005698,3.7528784,2.6312053,-0.0062767155,3.6754344,2.8020813,0.18182358,3.8452723,2.5197742,0.14971253,3.6765454,2.495068,-0.06971253
30,player_0,3.4076898,9.3779,-0.069257945,3.4630585,9.410452,0.07040574,3.4774892,9.618703,-0.103323966,3.6856987,9.752192,0.067930095,3.1747324,9.97733,-0.34340793,3.1276162,8.935042,-0.050486386,3.5019155,9.316002,-0.25354236,3.573054,9.223956,0.0962516,3.6579876,9.6804085,-0.05394371,3.7324948,9.626323,-0.12603179,3.8105643,8.995442,0.025598768,3.7066653,9.457907,0.5705994,3.2932208,9.886277,0.028833006,3.5935657,9.627692,0.071728036,3.5382855,10.008168,0.42703837,3.7596517,9.21093,0.09300352,3.398309,9.466227,-0.013003521
30,player_1,3.742801,2.9191587,-0.03377892,3.7118692,3.0734549,-0.03334355,3.7125144,3.284109,-0.01814846,3.7369466,3.3293357,-0.087446205,3.4266305,3.7389288,-0.33331385,3.297398,2.5993457,-0.18208277,3.59976,3.2479868,-0.3960008,3.7900782,3.1035068,-0.013817556,3.6718009,3.2968109,-0.26777387,3.8035185,3.474781,-0.2723285,4.2340407,2.8398628,-0.0053478368,3.9401717,3.1504064,0.5169828,3.5220222,3.4472704,-0.051467657,3.8124964,3.236134,-0.099197626,3.5561135,3.7668543,0.470632,4.1170406,2.9459317,0.3790465,3.574834,2.842812,-0.29904652
31,player_0,3.4078255,9.365844,-0.027984992,3.4311123,9.376369,0.074721925,3.4665234,9.559123,-0.07623002,3.640472,9.695773,0.07377455,3.2185764,9.85084,-0.29049617,3.1699722,8.981454,-0.03214048,3.4842498,9.313306,-0.19787572,3.512573,9.229867,0.1045927,3.6178007,9.596007,-0.01083985,3.6676955,9.574021,-0.11864726,3.718687,9.07465,0.031006586,3.6752882,9.42191,0.47988224,3.3131633,9.7788925,0.05120942,3.5328197,9.583114,0.07021834,3.5094059,9.89053,0.367487,3.6753032,9.221092,0.07743073,3.3754673,9.433772,0.0025692657
31,player_1,3.746624,3.1304367,-0.055977985,3.6729152,3.3371413,-0.035066254,3.695325,3.63543,-0.017171009,3.7280657,3.7102332,-0.14123201,3.3201895,4.2534647,-0.47728622,3.1438804,2.6937766,-0.26112026,3.5725076,3.5479255,-0.5431322,3.785124,3.371692,-0.0010924004,3.6484623,3.6232677,-0.3705147,3.822268,3.8714154,-0.3878852,4.386192,3.0280957,-0.03861245,4.0210185,3.4364808,0.6931158,3.428263,3.8547676,-0.05654508,3.8308454,3.5759003,-0.15378305,3.463992,4.280248,0.6264294,4.229375,3.1711044,0.49117807,3.5059652,3.026855,-0.41117805
32,player_0,3.416792,9.283243,0.009464994,3.4152765,9.291044,0.06727903,3.447167,9.3887825,-0.013729475,3.537787,9.471051,0.06552223,3.3188233,9.542965,-0.13784884,3.284445,9.0869875,0.0020741,3.4551554,9.266434,-0.079707205,3.4663289,9.215809,0.08264278,3.5229447,9.413817,0.023928318,3.545314,9.403809,-0.042867176,3.5748658,9.140861,0.040268578,3.5644133,9.322259,0.27904463,3.3629544,9.503964,0.053616032,3.4725103,9.403478,0.059766673,3.4657886,9.568524,0.21833055,3.5502977,9.209384,0.059253976,3.3872893,9.330736,0.02074603
32,player_1,3.797458,3.1713119,-0.011467896,3.7287872,3.3115122,-0.01054699,3.7382047,3.5658908,0.0031432398,3.7821229,3.6227324,-0.0824178,3.4453263,4.033528,-0.3765723,3.3191452,2.7894125,-0.1928654,3.6578517,3.474872,-0.41644305,3.811908,3.3250854,0.024247186,3.727659,3.5525146,-0.2596736,3.8635097,3.749988,-0.3054607,4.286725,3.0667312,-0.025821753,4.0135403,3.4163055,0.57769823,3.5417948,3.7247758,-0.020976428,3.8372617,3.5255156,-0.09411797,3.5783074,4.0720887,0.50635654,4.1538677,3.186469,0.38026854,3.5891001,3.0940197,-0.30026853
33,player_0,3.4169476,9.2781105,0.009890683,3.415645,9.285928,0.06796228,3.447941,9.382795,-0.012909979,3.5383022,9.464791,0.06574671,3.3197248,9.536732,-0.13667974,3.2851768,9.0814905,0.0028608032,3.4553883,9.260429,-0.07941696,3.4662454,9.210737,0.08282527,3.5238461,9.407432,0.024398036,3.5456908,9.397341,-0.04264514,3.574758,9.135657,0.04057567,3.5650368,9.316667,0.27877292,3.3638797,9.49789,0.05439242,3.4721916,9.39711,0.059910215,3.465688,9.562217,0.21858464,3.5507576,9.203961,0.059307933,3.388005,9.32495,0.020692065
33,player_1,3.7984974,3.1692772,-0.011282649,3.7307622,3.306669,-0.010928579,3.7394865,3.5566416,0.003175769,3.7823677,3.6119263,-0.08104235,3.4512148,4.0179834,-0.37085494,3.3269742,2.7934046,-0.18901584,3.6610324,3.467259,-0.41021574,3.8134837,3.320197,0.023314329,3.728795,3.544518,-0.2563196,3.8624918,3.7383692,-0.2994689,4.2804255,3.065765,-0.025873091,4.0109596,3.410585,0.569205,3.5469553,3.7142806,-0.022485338,3.8378174,3.5179627,-0.092090964,3.5818172,4.054331,0.49862623,4.1495395,3.183332,0.37531024,3.5919924,3.0916998,-0.29531026
34,player_0,3.3962502,9.237385,0.03611026,3.3941984,9.239227,0.0444756,3.400649,9.252636,0.033194456,3.4127517,9.265784,0.043995764,3.3818483,9.275533,0.014349641,3.3767936,9.211028,0.03458794,3.401104,9.2367935,0.022700017,3.4025438,9.228473,0.04733736,3.410164,9.257848,0.03890793,3.4127362,9.256579,0.027728315,3.4176688,9.218978,0.039974727,3.4173603,9.244124,0.07391611,3.3879528,9.26986,0.042430006,3.40249,9.256052,0.042868298,3.4028275,9.279215,0.06610396,3.413551,9.228138,0.04265886,3.3906486,9.245884,0.037341136
34,player_1,3.8047028,3.1321805,-0.016040027,3.709463,3.2755723,0.006423341,3.733477,3.5656936,0.01472489,3.7994328,3.6502137,-0.0989957,3.420649,4.0801325,-0.42239985,3.2863247,2.7049568,-0.20483801,3.6721344,3.4393303,-0.45522243,3.7986593,3.2918272,0.044771615,3.7500036,3.54186,-0.26989624,3.8744478,3.7471225,-0.34150842,4.3111744,3.0182629,-0.038367927,4.069194,3.411301,0.6310934,3.5327547,3.7341967,0.0033324156,3.8208694,3.5180423,-0.10232439,3.566685,4.1124496,0.55752563,4.184291,3.1569848,0.3963165,3.5700986,3.0635123,-0.3163165
35,player_0,3.3120081,9.172637,0.019129168,3.2855887,9.182505,0.07629795,3.3494563,9.283016,0.0013440102,3.4244962,9.381573,0.08448066,3.2012491,9.45212,-0.14476016,3.1674938,8.989733,0.01125963,3.3479946,9.171687,-0.07640585,3.352848,9.109538,0.10712165,3.4050782,9.333954,0.044521663,3.4294887,9.326581,-0.043280482,3.4651203,9.045636,0.048383314,3.4639485,9.232885,0.29326996,3.2566946,9.416551,0.06632085,3.3409498,9.309762,0.06646437,3.3608859,9.483811,0.23492146,3.430826,9.108994,0.060307592,3.2573063,9.246455,0.019692399
35,player_1,3.8008993,3.0261068,-0.056593455,3.656375,3.1920907,0.0251617,3.6883109,3.5558703,0.015008729,3.8114529,3.7307887,-0.13927066,3.3084385,4.228623,-0.550142,3.1726818,2.5134604,-0.28219333,3.6473136,3.4021432,-0.58789396,3.768756,3.2127867,0.07535933,3.7748215,3.5305524,-0.32603613,3.888414,3.7772079,-0.47638762,4.3877907,2.9090393,-0.072824344,4.1790004,3.3950887,0.74858177,3.488002,3.7730439,0.024764566,3.759899,3.496379,-0.15416265,3.5063806,4.24369,0.67114276,4.234896,3.1073966,0.46815827,3.53004,2.9823465,-0.3881583
36,player_0,3.2371497,9.193161,0.02235458,3.205379,9.203568,0.0840165,3.2914937,9.316348,0.0018169358,3.3676715,9.424466,0.10469502,3.111818,9.509258,-0.16550364,3.0754356,8.979907,0.018809956,3.2856789,9.189104,-0.085960686,3.2935452,9.11208,0.12173103,3.343715,9.381543,0.05178567,3.3804607,9.373727,-0.053954974,3.4199426,9.035404,0.05654288,3.413316,9.2623825,0.33985788,3.1766615,9.475356,0.07728353,3.2699506,9.3528185,0.07803527,3.299024,9.554593,0.2649126,3.3797612,9.11766,0.06424314,3.17351,9.282263,0.015756857
36,player_1,3.791016,2.9771972,-0.062289678,3.6351113,3.1713967,0.033915065,3.6930673,3.5543587,0.008004988,3.8018,3.7369397,-0.15927732,3.3041308,4.2807846,-0.59326357,3.1565802,2.4459267,-0.2920562,3.637808,3.378219,-0.6168142,3.7495465,3.1677542,0.10202516,3.776433,3.51245,-0.34575638,3.903108,3.7906218,-0.5072225,4.4111624,2.8476543,-0.08846833,4.212924,3.3632627,0.78133893,3.4598308,3.7762873,0.02590146,3.7626338,3.4987679,-0.14400807,3.473307,4.273941,0.7071865,4.2554717,3.0577083,0.49387848,3.5023377,2.9366403,-0.41387847
37,player_1,3.7901213,2.9584637,-0.056716774,3.6309102,3.1681798,0.042705894,3.6626751,3.5405364,-0.00060937554,3.7710884,3.7610505,-0.14751488,3.2831674,4.3198547,-0.6232761,3.1414971,2.452,-0.29049528,3.6304915,3.3960998,-0.64733166,3.7582378,3.134348,0.10666886,3.7612026,3.5163558,-0.34982,3.8934135,3.8346198,-0.5650149,4.3946667,2.867689,-0.09465304,4.199938,3.3702776,0.7956011,3.4409022,3.7954812,0.010273171,3.7560215,3.508665,-0.14432037,3.468375,4.2579412,0.7120509,4.223537,3.0565763,0.48564565,3.474951,2.946984,-0.40564564
37,player_0,3.0678897,9.3283615,0.02556219,3.018896,9.312494,0.14318658,3.1988695,9.575496,-0.034077883,3.3821337,9.82496,0.21799389,2.7807422,10.046566,-0.4355668,2.6952057,8.80399,0.035634488,3.2067237,9.270585,-0.25009376,3.2141924,9.107519,0.2514304,3.3227477,9.76084,0.07162416,3.4328873,9.697946,-0.15522483,3.496223,8.904701,0.09483045,3.4856014,9.486384,0.73575044,2.952776,9.966993,0.11846021,3.144645,9.658077,0.13107775,3.2295566,10.143057,0.5429042,3.407209,9.122962,0.08751813,2.937447,9.519344,-0.0075181276
38,player_0,2.8824875,9.573303,0.049664304,2.8348227,9.480858,0.212536,3.08319,9.926507,-0.08418965,3.4404106,10.367804,0.37653437,2.40839,10.8014765,-0.79453516,2.2262459,8.629133,0.10258826,3.1263,9.384415,-0.47880074,3.1597946,9.147821,0.39195007,3.326116,10.330848,0.09874042,3.5419264,10.149993,-0.27020946,3.6188908,8.7366705,0.14089224,3.6000228,9.848239,1.2292349,2.7465043,10.653551,0.116886124,3.0128133,10.075633,0.17794281,3.1505325,10.919565,0.85837996,3.4481535,9.16967,0.117012426,2.6798851,9.869005,-0.037012443
38,player_1,3.787819,3.0389214,-0.035437398,3.638383,3.2571003,0.02478886,3.6593072,3.5907407,-0.023728048,3.729916,3.7867332,-0.13615471,3.300669,4.336264,-0.6053016,3.1576822,2.5431771,-0.28568512,3.6082678,3.4627166,-0.640443,3.7786262,3.1762106,0.102168284,3.7376537,3.5555897,-0.34352055,3.874212,3.8991919,-0.5746877,4.369526,2.95641,-0.096260585,4.1540833,3.4138548,0.777949,3.4037123,3.8499246,-0.025440376,3.7667122,3.5884285,-0.13498771,3.479045,4.270851,0.68095165,4.1874413,3.113984,0.47469312,3.4581065,2.9981961,-0.39469314
39,player_0,2.8869133,9.581245,0.052233905,2.8339996,9.49027,0.21299598,3.0864706,9.928918,-0.08702153,3.4427934,10.380451,0.3735512,2.41131,10.808715,-0.79479074,2.2327182,8.632662,0.101470284,3.1272135,9.392899,-0.4797902,3.1520047,9.158954,0.39346093,3.336615,10.323301,0.10258544,3.5473678,10.158613,-0.27608997,3.6063886,8.756277,0.13724889,3.6057682,9.843291,1.2229376,2.7457418,10.659478,0.122602955,3.00909,10.08103,0.18680671,3.1527905,10.927231,0.8559311,3.452033,9.181648,0.11074037,2.67369,9.868159,-0.030740395
39,player_1,3.7885284,3.0473614,-0.03003331,3.6408706,3.26268,0.022137903,3.6578364,3.5883677,-0.023124948,3.732926,3.774863,-0.12789701,3.3080482,4.3113775,-0.59137756,3.1685605,2.5565495,-0.274814,3.6047294,3.4614506,-0.624535,3.7796772,3.1790679,0.09998058,3.733137,3.5492063,-0.33481443,3.8681865,3.890462,-0.55854475,4.3539176,2.963663,-0.08921955,4.139815,3.4157977,0.76653117,3.4060323,3.8392718,-0.024183275,3.7663968,3.5832498,-0.1267189,3.4855797,4.2487607,0.66642237,4.177751,3.1149275,0.4649112,3.4597764,3.0053427,-0.3849112
40,player_0,2.8409743,9.81617,0.08359765,2.772432,9.723531,0.20844002,3.0190136,10.123124,-0.054325104,3.3234246,10.492703,0.36526006,2.394031,10.9074135,-0.67582583,2.2436688,8.989598,0.10626601,3.0766113,9.6673765,-0.36361095,3.072595,9.440394,0.3975008,3.1809304,10.524944,0.09354326,3.4047787,10.312726,-0.21581781,3.5147595,9.068569,0.14992079,3.4826853,10.074826,1.1199924,2.7079284,10.781231,0.12712981,2.9598832,10.263792,0.17631738,3.073443,11.035943,0.7697425,3.3201706,9.4708805,0.10699245,2.6611118,10.091818,-0.02699244
40,player_1,3.7603095,3.160112,0.0070161447,3.5903986,3.3909016,0.0097229015,3.5739105,3.6439748,-0.05168091,3.6645126,3.8559499,-0.10585278,3.2516737,4.383029,-0.59262663,3.1252172,2.668991,-0.27311698,3.5144627,3.5535524,-0.65560895,3.7403522,3.2693744,0.08464705,3.678813,3.6063273,-0.32285532,3.7861838,4.0107,-0.59984326,4.2475796,3.0799468,-0.10787037,4.076232,3.5273163,0.75004077,3.3252811,3.9298613,-0.066996515,3.6890173,3.6713383,-0.1215877,3.44759,4.2984996,0.6481432,4.103849,3.2134614,0.45588192,3.410324,3.0838513,-0.37588194
41,player_1,3.678054,3.262991,0.02921681,3.5397985,3.542926,-0.031465974,3.5275137,3.6744905,-0.07435119,3.6285362,3.7930777,-0.06413543,3.2815144,4.2927294,-0.48475224,3.1617827,2.8042316,-0.22409743,3.4291668,3.576614,-0.5752232,3.7279415,3.3527749,0.030616997,3.6149964,3.59143,-0.23362255,3.6931822,3.9759004,-0.5089028,4.1076827,3.1238112,-0.061728016,3.9700718,3.5453115,0.6734266,3.2588723,3.908629,-0.104708195,3.647663,3.6714818,-0.06962509,3.4327786,4.2186756,0.5744109,4.032236,3.2788153,0.41946095,3.3879175,3.1113446,-0.33946094
41,player_0,2.8167808,9.792168,0.06314576,2.806039,9.690375,0.1730036,3.0466075,10.045765,-0.05038227,3.2621305,10.343629,0.33134815,2.4885333,10.687741,-0.5363945,2.3468757,9.090218,0.100114465,3.0728152,9.658442,-0.27217373,3.060178,9.467691,0.3261407,3.148449,10.412665,0.0940522,3.344649,10.180337,-0.15062314,3.4462028,9.161396,0.14845292,3.407825,10.00228,0.96033335,2.752434,10.615675,0.11229308,2.9582772,10.162874,0.17746513,3.0707023,10.808826,0.6637348,3.286787,9.486779,0.08586374,2.7160127,10.040052,-0.005863771
42,player_1,3.6234288,3.3652837,0.06602293,3.491474,3.6733713,-0.078690685,3.459976,3.7550054,-0.0875119,3.5799167,3.8699415,-0.052537262,3.2472565,4.3689694,-0.48307544,3.1217856,2.9066272,-0.24548572,3.3365192,3.672042,-0.5931414,3.7007113,3.457453,-0.003065071,3.567936,3.6645172,-0.218685,3.6185763,4.090623,-0.5403077,4.0643234,3.21204,-0.056961507,3.9101782,3.632156,0.657493,3.179325,4.000531,-0.14562207,3.5833364,3.7564921,-0.07294356,3.3976684,4.2966824,0.5813643,3.9929166,3.3612905,0.42785147,3.3460908,3.1722121,-0.34785146
